Sample.Name,Fasta.Length,Software,Molecule,Threads,Time (mm:ss),Memory.Max (kbytes)
sim_2000.1,4133232,GraftM,aa,4,0:02.32,179976
sim_2000.1,15984000,GraftM,nuc,4,0:01.69,115684
sim_2000.1,4133232,GraftM,aa,4,0:01.44,115864
sim_2000.1,15984000,GraftM,nuc,4,0:01.69,115880
sim_2000.1,4133232,GraftM,aa,4,0:01.55,115856
sim_2000.1,15984000,GraftM,nuc,4,0:01.22,115552
sim_2000.1,4133232,GraftM,aa,4,0:00.96,115468
sim_2000.1,15984000,GraftM,nuc,4,0:00.92,111628
sim_2000.1,4133232,GraftM,aa,4,0:00.67,111588
sim_2000.1,15984000,GraftM,nuc,4,0:01.17,115472
sim_2000.1,4133232,GraftM,aa,4,0:00.89,115672
sim_2000.1,15984000,GraftM,nuc,4,0:01.10,115128
sim_2000.1,4133232,GraftM,aa,4,0:00.87,115540
sim_2000.1,15984000,GraftM,nuc,4,0:01.37,115868
sim_2000.1,4133232,GraftM,aa,4,0:01.12,115804
sim_2000.1,15984000,GraftM,nuc,4,0:01.88,115856
sim_2000.1,4133232,GraftM,aa,4,0:01.52,115660
sim_2000.1,15984000,GraftM,nuc,4,0:01.30,115984
sim_2000.1,4133232,GraftM,aa,4,0:00.95,115564
sim_2000.1,15984000,GraftM,nuc,4,0:01.50,115444
sim_2000.1,4133232,GraftM,aa,4,0:01.27,115684
sim_2000.1,15984000,GraftM,nuc,4,0:01.83,115328
sim_2000.1,4133232,GraftM,aa,4,0:01.47,115392
sim_2000.1,15984000,GraftM,nuc,4,0:03.44,241080
sim_2000.1,4133232,GraftM,aa,4,0:02.84,204068
sim_2000.1,15984000,GraftM,nuc,4,0:05.89,754388
sim_2000.1,4133232,GraftM,aa,4,0:05.80,754076
sim_2000.2,15984000,TreeSAPP,nuc,16,0:58.84,1435788
sim_2000.2,4135451,TreeSAPP,aa,16,0:51.73,1434436
sim_2000.2,15984000,GraftM,nuc,16,0:01.36,115632
sim_2000.2,4135451,GraftM,aa,16,0:01.12,115040
sim_2000.2,15984000,GraftM,nuc,16,0:02.54,145420
sim_2000.2,4135451,GraftM,aa,16,0:02.34,145420
sim_2000.2,15984000,GraftM,nuc,16,0:01.33,115264
sim_2000.2,4135451,GraftM,aa,16,0:01.08,115884
sim_2000.2,15984000,GraftM,nuc,16,0:02.59,169120
sim_2000.2,4135451,GraftM,aa,16,0:02.32,169124
sim_2000.2,15984000,GraftM,nuc,16,0:01.57,115816
sim_2000.2,4135451,GraftM,aa,16,0:01.31,115580
sim_2000.2,15984000,GraftM,nuc,16,0:02.48,180012
sim_2000.2,4135451,GraftM,aa,16,0:02.21,180024
sim_2000.2,15984000,GraftM,nuc,16,0:01.63,115808
sim_2000.2,4135451,GraftM,aa,16,0:01.34,115788
sim_2000.2,15984000,GraftM,nuc,16,0:01.66,116108
sim_2000.2,4135451,GraftM,aa,16,0:01.52,115828
sim_2000.2,15984000,GraftM,nuc,16,0:01.17,115528
sim_2000.2,4135451,GraftM,aa,16,0:00.92,115104
sim_2000.2,15984000,GraftM,nuc,16,0:01.17,115516
sim_2000.2,4135451,GraftM,aa,16,0:00.68,111604
sim_2000.2,15984000,GraftM,nuc,16,0:01.20,115364
sim_2000.2,4135451,GraftM,aa,16,0:00.92,115412
sim_2000.2,15984000,GraftM,nuc,16,0:01.16,115804
sim_2000.2,4135451,GraftM,aa,16,0:00.89,115624
sim_2000.2,15984000,GraftM,nuc,16,0:01.42,116060
sim_2000.2,4135451,GraftM,aa,16,0:01.16,115756
sim_2000.2,15984000,GraftM,nuc,16,0:01.56,115808
sim_2000.2,4135451,GraftM,aa,16,0:01.32,115784
sim_2000.2,15984000,GraftM,nuc,16,0:01.24,115660
sim_2000.2,4135451,GraftM,aa,16,0:00.96,115652
sim_2000.2,15984000,GraftM,nuc,16,0:01.57,115760
sim_2000.2,4135451,GraftM,aa,16,0:01.29,115764
sim_2000.2,15984000,GraftM,nuc,16,0:01.45,115664
sim_2000.2,4135451,GraftM,aa,16,0:01.15,115396
sim_2000.2,15984000,GraftM,nuc,16,0:03.34,246328
sim_2000.2,4135451,GraftM,aa,16,0:02.97,246364
sim_2000.2,15984000,GraftM,nuc,16,0:05.85,754080
sim_2000.2,4135451,GraftM,aa,16,0:05.55,754076
sim_2000.2,15984000,TreeSAPP,nuc,8,1:01.64,1429792
sim_2000.2,4135451,TreeSAPP,aa,8,0:50.60,1429600
sim_2000.2,15984000,GraftM,nuc,8,0:01.32,115408
sim_2000.2,4135451,GraftM,aa,8,0:01.06,115640
sim_2000.2,15984000,GraftM,nuc,8,0:02.54,145312
sim_2000.2,4135451,GraftM,aa,8,0:02.27,145308
sim_2000.2,15984000,GraftM,nuc,8,0:01.32,115620
sim_2000.2,4135451,GraftM,aa,8,0:01.07,115240
sim_2000.2,15984000,GraftM,nuc,8,0:02.61,169104
sim_2000.2,4135451,GraftM,aa,8,0:02.31,169112
sim_2000.2,15984000,GraftM,nuc,8,0:01.56,115796
sim_2000.2,4135451,GraftM,aa,8,0:01.32,115704
sim_2000.2,15984000,GraftM,nuc,8,0:02.49,179964
sim_2000.2,4135451,GraftM,aa,8,0:02.18,180024
sim_2000.2,15984000,GraftM,nuc,8,0:01.56,116016
sim_2000.2,4135451,GraftM,aa,8,0:01.31,115288
sim_2000.2,15984000,GraftM,nuc,8,0:01.66,115420
sim_2000.2,4135451,GraftM,aa,8,0:01.49,115928
sim_2000.2,15984000,GraftM,nuc,8,0:01.17,115436
sim_2000.2,4135451,GraftM,aa,8,0:00.91,115720
sim_2000.2,15984000,GraftM,nuc,8,0:01.18,115900
sim_2000.2,4135451,GraftM,aa,8,0:00.67,111656
sim_2000.2,15984000,GraftM,nuc,8,0:01.19,115500
sim_2000.2,4135451,GraftM,aa,8,0:00.97,115392
sim_2000.2,15984000,GraftM,nuc,8,0:01.13,115800
sim_2000.2,4135451,GraftM,aa,8,0:00.89,115620
sim_2000.2,15984000,GraftM,nuc,8,0:01.39,115664
sim_2000.2,4135451,GraftM,aa,8,0:01.13,115644
sim_2000.2,15984000,GraftM,nuc,8,0:01.66,115656
sim_2000.2,4135451,GraftM,aa,8,0:01.39,115684
sim_2000.2,15984000,GraftM,nuc,8,0:01.24,115728
sim_2000.2,4135451,GraftM,aa,8,0:00.96,115576
sim_2000.2,15984000,GraftM,nuc,8,0:01.58,115396
sim_2000.2,4135451,GraftM,aa,8,0:01.31,115572
sim_2000.2,15984000,GraftM,nuc,8,0:01.58,115512
sim_2000.2,4135451,GraftM,aa,8,0:01.27,115460
sim_2000.2,15984000,GraftM,nuc,8,0:03.34,246280
sim_2000.2,4135451,GraftM,aa,8,0:02.91,246268
sim_2000.2,15984000,GraftM,nuc,8,0:05.53,754076
sim_2000.2,4135451,GraftM,aa,8,0:05.32,754076
sim_2000.2,15984000,TreeSAPP,nuc,4,1:10.91,1426068
sim_2000.2,4135451,TreeSAPP,aa,4,0:51.51,1421816
sim_2000.2,15984000,GraftM,nuc,4,0:01.41,115496
sim_2000.2,4135451,GraftM,aa,4,0:01.19,115468
sim_2000.2,15984000,GraftM,nuc,4,0:02.62,145252
sim_2000.2,4135451,GraftM,aa,4,0:02.37,145252
sim_2000.2,15984000,GraftM,nuc,4,0:01.29,115652
sim_2000.2,4135451,GraftM,aa,4,0:01.04,115536
sim_2000.2,15984000,GraftM,nuc,4,0:02.63,169068
sim_2000.2,4135451,GraftM,aa,4,0:02.34,169060
sim_2000.2,15984000,GraftM,nuc,4,0:01.58,115556
sim_2000.2,4135451,GraftM,aa,4,0:01.33,115656
sim_2000.2,15984000,GraftM,nuc,4,0:02.54,179964
sim_2000.2,4135451,GraftM,aa,4,0:02.33,180052
sim_2000.2,15984000,GraftM,nuc,4,0:01.65,115780
sim_2000.2,4135451,GraftM,aa,4,0:01.38,115692
sim_2000.2,15984000,GraftM,nuc,4,0:01.64,115952
sim_2000.2,4135451,GraftM,aa,4,0:01.50,115772
sim_2000.2,15984000,GraftM,nuc,4,0:01.13,115528
sim_2000.2,4135451,GraftM,aa,4,0:00.90,115760
sim_2000.2,15984000,GraftM,nuc,4,0:01.14,115332
sim_2000.2,4135451,GraftM,aa,4,0:00.66,111844
sim_2000.2,15984000,GraftM,nuc,4,0:01.21,115440
sim_2000.2,4135451,GraftM,aa,4,0:00.94,115588
sim_2000.2,15984000,GraftM,nuc,4,0:01.10,115532
sim_2000.2,4135451,GraftM,aa,4,0:00.90,115560
sim_2000.2,15984000,GraftM,nuc,4,0:01.38,115772
sim_2000.2,4135451,GraftM,aa,4,0:01.14,116044
sim_2000.2,15984000,GraftM,nuc,4,0:01.72,115732
sim_2000.2,4135451,GraftM,aa,4,0:01.48,115764
sim_2000.2,15984000,GraftM,nuc,4,0:01.21,115732
sim_2000.2,4135451,GraftM,aa,4,0:00.94,115672
sim_2000.2,15984000,GraftM,nuc,4,0:01.59,115700
sim_2000.2,4135451,GraftM,aa,4,0:01.26,115704
sim_2000.2,15984000,GraftM,nuc,4,0:01.80,115444
sim_2000.2,4135451,GraftM,aa,4,0:01.46,115348
sim_2000.2,15984000,GraftM,nuc,4,0:03.41,246236
sim_2000.2,4135451,GraftM,aa,4,0:03.11,246232
sim_2000.2,15984000,GraftM,nuc,4,0:05.80,754076
sim_2000.2,4135451,GraftM,aa,4,0:05.78,754080
sim_200.1,1600000,TreeSAPP,nuc,16,0:18.46,1197508
sim_200.1,412419,TreeSAPP,aa,16,0:17.69,1197472
sim_200.1,1600000,GraftM,nuc,16,0:00.70,111648
sim_200.1,412419,GraftM,aa,16,0:00.65,111744
sim_200.1,1600000,GraftM,nuc,16,0:00.70,111672
sim_200.1,412419,GraftM,aa,16,0:00.65,111304
sim_200.1,1600000,GraftM,nuc,16,0:00.70,111668
sim_200.1,412419,GraftM,aa,16,0:00.65,111608
sim_200.1,1600000,GraftM,nuc,16,0:00.69,112040
sim_200.1,412419,GraftM,aa,16,0:00.67,111592
sim_200.1,1600000,GraftM,nuc,16,0:01.18,115256
sim_200.1,412419,GraftM,aa,16,0:01.16,115492
sim_200.1,1600000,GraftM,nuc,16,0:02.22,169004
sim_200.1,412419,GraftM,aa,16,0:02.25,169004
sim_200.1,1600000,GraftM,nuc,16,0:00.96,115544
sim_200.1,412419,GraftM,aa,16,0:00.90,115904
sim_200.1,1600000,GraftM,nuc,16,0:01.36,115980
sim_200.1,412419,GraftM,aa,16,0:01.20,116076
sim_200.1,1600000,GraftM,nuc,16,0:00.71,111664
sim_200.1,412419,GraftM,aa,16,0:00.66,111588
sim_200.1,1600000,GraftM,nuc,16,0:00.69,111396
sim_200.1,412419,GraftM,aa,16,0:00.65,111776
sim_200.1,1600000,GraftM,nuc,16,0:00.69,111628
sim_200.1,412419,GraftM,aa,16,0:00.66,111788
sim_200.1,1600000,GraftM,nuc,16,0:00.69,111552
sim_200.1,412419,GraftM,aa,16,0:00.65,111332
sim_200.1,1600000,GraftM,nuc,16,0:00.68,111600
sim_200.1,412419,GraftM,aa,16,0:00.65,111600
sim_200.1,1600000,GraftM,nuc,16,0:01.47,115688
sim_200.1,412419,GraftM,aa,16,0:01.40,115696
sim_200.1,1600000,GraftM,nuc,16,0:00.71,111572
sim_200.1,412419,GraftM,aa,16,0:00.66,111608
sim_200.1,1600000,GraftM,nuc,16,0:01.30,115832
sim_200.1,412419,GraftM,aa,16,0:01.22,115648
sim_200.1,1600000,GraftM,nuc,16,0:00.99,115360
sim_200.1,412419,GraftM,aa,16,0:00.94,115264
sim_200.1,1600000,GraftM,nuc,16,0:02.67,232756
sim_200.1,412419,GraftM,aa,16,0:02.65,232756
sim_200.1,1600000,GraftM,nuc,16,0:00.70,111704
sim_200.1,412419,GraftM,aa,16,0:00.67,112000
sim_200.1,1600000,TreeSAPP,nuc,8,0:18.59,1197364
sim_200.1,412419,TreeSAPP,aa,8,0:17.28,1197192
sim_200.1,1600000,GraftM,nuc,8,0:00.67,111508
sim_200.1,412419,GraftM,aa,8,0:00.65,111756
sim_200.1,1600000,GraftM,nuc,8,0:00.68,111596
sim_200.1,412419,GraftM,aa,8,0:00.64,111616
sim_200.1,1600000,GraftM,nuc,8,0:00.68,111840
sim_200.1,412419,GraftM,aa,8,0:00.65,111680
sim_200.1,1600000,GraftM,nuc,8,0:00.68,111408
sim_200.1,412419,GraftM,aa,8,0:00.64,111620
sim_200.1,1600000,GraftM,nuc,8,0:01.19,115780
sim_200.1,412419,GraftM,aa,8,0:01.13,115584
sim_200.1,1600000,GraftM,nuc,8,0:02.22,168900
sim_200.1,412419,GraftM,aa,8,0:02.07,168896
sim_200.1,1600000,GraftM,nuc,8,0:00.97,115928
sim_200.1,412419,GraftM,aa,8,0:00.88,115572
sim_200.1,1600000,GraftM,nuc,8,0:01.31,115836
sim_200.1,412419,GraftM,aa,8,0:01.20,115864
sim_200.1,1600000,GraftM,nuc,8,0:00.67,111828
sim_200.1,412419,GraftM,aa,8,0:00.64,111624
sim_200.1,1600000,GraftM,nuc,8,0:00.68,111712
sim_200.1,412419,GraftM,aa,8,0:00.65,111840
sim_200.1,1600000,GraftM,nuc,8,0:00.68,111348
sim_200.1,412419,GraftM,aa,8,0:00.64,111552
sim_200.1,1600000,GraftM,nuc,8,0:00.68,111700
sim_200.1,412419,GraftM,aa,8,0:00.64,111592
sim_200.1,1600000,GraftM,nuc,8,0:00.68,111620
sim_200.1,412419,GraftM,aa,8,0:00.64,111656
sim_200.1,1600000,GraftM,nuc,8,0:01.44,115744
sim_200.1,412419,GraftM,aa,8,0:01.39,115752
sim_200.1,1600000,GraftM,nuc,8,0:00.70,111668
sim_200.1,412419,GraftM,aa,8,0:00.64,112040
sim_200.1,1600000,GraftM,nuc,8,0:01.27,115808
sim_200.1,412419,GraftM,aa,8,0:01.23,115712
sim_200.1,1600000,GraftM,nuc,8,0:00.98,115340
sim_200.1,412419,GraftM,aa,8,0:00.93,115368
sim_200.1,1600000,GraftM,nuc,8,0:02.65,232772
sim_200.1,412419,GraftM,aa,8,0:02.60,232776
sim_200.1,1600000,GraftM,nuc,8,0:00.69,111508
sim_200.1,412419,GraftM,aa,8,0:00.67,111612
sim_200.1,1600000,TreeSAPP,nuc,4,0:19.22,1197468
sim_200.1,412419,TreeSAPP,aa,4,0:17.00,1197548
sim_200.1,1600000,GraftM,nuc,4,0:00.68,111680
sim_200.1,412419,GraftM,aa,4,0:00.65,111780
sim_200.1,1600000,GraftM,nuc,4,0:00.68,111616
sim_200.1,412419,GraftM,aa,4,0:00.63,111720
sim_200.1,1600000,GraftM,nuc,4,0:00.70,111708
sim_200.1,412419,GraftM,aa,4,0:00.65,111336
sim_200.1,1600000,GraftM,nuc,4,0:00.66,111464
sim_200.1,412419,GraftM,aa,4,0:00.65,111520
sim_200.1,1600000,GraftM,nuc,4,0:01.17,115696
sim_200.1,412419,GraftM,aa,4,0:01.13,115676
sim_200.1,1600000,GraftM,nuc,4,0:02.13,168864
sim_200.1,412419,GraftM,aa,4,0:02.12,168864
sim_200.1,1600000,GraftM,nuc,4,0:00.93,115748
sim_200.1,412419,GraftM,aa,4,0:00.89,115668
sim_200.1,1600000,GraftM,nuc,4,0:01.33,115768
sim_200.1,412419,GraftM,aa,4,0:01.17,115768
sim_200.1,1600000,GraftM,nuc,4,0:00.68,111696
sim_200.1,412419,GraftM,aa,4,0:00.63,111652
sim_200.1,1600000,GraftM,nuc,4,0:00.67,111864
sim_200.1,412419,GraftM,aa,4,0:00.65,111604
sim_200.1,1600000,GraftM,nuc,4,0:00.68,111504
sim_200.1,412419,GraftM,aa,4,0:00.64,111848
sim_200.1,1600000,GraftM,nuc,4,0:00.68,111364
sim_200.1,412419,GraftM,aa,4,0:00.64,111456
sim_200.1,1600000,GraftM,nuc,4,0:00.67,111396
sim_200.1,412419,GraftM,aa,4,0:00.65,111872
sim_200.1,1600000,GraftM,nuc,4,0:01.43,115644
sim_200.1,412419,GraftM,aa,4,0:01.39,115436
sim_200.1,1600000,GraftM,nuc,4,0:00.67,111568
sim_200.1,412419,GraftM,aa,4,0:00.64,111660
sim_200.1,1600000,GraftM,nuc,4,0:01.30,115768
sim_200.1,412419,GraftM,aa,4,0:01.21,115876
sim_200.1,1600000,GraftM,nuc,4,0:00.97,115288
sim_200.1,412419,GraftM,aa,4,0:00.92,115656
sim_200.1,1600000,GraftM,nuc,4,0:02.65,232728
sim_200.1,412419,GraftM,aa,4,0:02.61,232728
sim_200.1,1600000,GraftM,nuc,4,0:00.71,111648
sim_200.1,412419,GraftM,aa,4,0:00.65,111692
sim_200.2,1600000,TreeSAPP,nuc,16,0:09.85,319604
sim_200.2,411072,TreeSAPP,aa,16,0:09.15,319548
sim_200.2,1600000,GraftM,nuc,16,0:00.68,111816
sim_200.2,411072,GraftM,aa,16,0:00.66,111620
sim_200.2,1600000,GraftM,nuc,16,0:01.73,116100
sim_200.2,411072,GraftM,aa,16,0:00.66,111564
sim_200.2,1600000,GraftM,nuc,16,0:01.05,115732
sim_200.2,411072,GraftM,aa,16,0:00.94,115840
sim_200.2,1600000,GraftM,nuc,16,0:00.75,111600
sim_200.2,411072,GraftM,aa,16,0:00.65,112004
sim_200.2,1600000,GraftM,nuc,16,0:01.22,115660
sim_200.2,411072,GraftM,aa,16,0:01.16,115428
sim_200.2,1600000,GraftM,nuc,16,0:02.21,166460
sim_200.2,411072,GraftM,aa,16,0:02.12,166496
sim_200.2,1600000,GraftM,nuc,16,0:00.70,111624
sim_200.2,411072,GraftM,aa,16,0:00.65,111668
sim_200.2,1600000,GraftM,nuc,16,0:01.38,115948
sim_200.2,411072,GraftM,aa,16,0:01.32,115648
sim_200.2,1600000,GraftM,nuc,16,0:00.69,111552
sim_200.2,411072,GraftM,aa,16,0:00.66,111584
sim_200.2,1600000,GraftM,nuc,16,0:00.73,111652
sim_200.2,411072,GraftM,aa,16,0:00.67,111608
sim_200.2,1600000,GraftM,nuc,16,0:00.86,115376
sim_200.2,411072,GraftM,aa,16,0:00.65,111496
sim_200.2,1600000,GraftM,nuc,16,0:00.68,111616
sim_200.2,411072,GraftM,aa,16,0:00.65,111740
sim_200.2,1600000,GraftM,nuc,16,0:00.68,111676
sim_200.2,411072,GraftM,aa,16,0:00.67,111624
sim_200.2,1600000,GraftM,nuc,16,0:01.53,115652
sim_200.2,411072,GraftM,aa,16,0:01.43,115640
sim_200.2,1600000,GraftM,nuc,16,0:00.70,111632
sim_200.2,411072,GraftM,aa,16,0:00.66,111576
sim_200.2,1600000,GraftM,nuc,16,0:01.26,115296
sim_200.2,411072,GraftM,aa,16,0:01.10,115672
sim_200.2,1600000,GraftM,nuc,16,0:00.97,115288
sim_200.2,411072,GraftM,aa,16,0:00.92,115424
sim_200.2,1600000,GraftM,nuc,16,0:02.67,232652
sim_200.2,411072,GraftM,aa,16,0:02.45,209228
sim_200.2,1600000,GraftM,nuc,16,0:00.70,111612
sim_200.2,411072,GraftM,aa,16,0:00.67,111808
sim_200.2,1600000,TreeSAPP,nuc,8,0:09.73,319332
sim_200.2,411072,TreeSAPP,aa,8,0:08.72,319296
sim_200.2,1600000,GraftM,nuc,8,0:00.67,111676
sim_200.2,411072,GraftM,aa,8,0:00.64,111616
sim_200.2,1600000,GraftM,nuc,8,0:01.70,115868
sim_200.2,411072,GraftM,aa,8,0:00.65,111500
sim_200.2,1600000,GraftM,nuc,8,0:01.01,115580
sim_200.2,411072,GraftM,aa,8,0:00.93,115216
sim_200.2,1600000,GraftM,nuc,8,0:00.68,111580
sim_200.2,411072,GraftM,aa,8,0:00.65,111656
sim_200.2,1600000,GraftM,nuc,8,0:01.18,115720
sim_200.2,411072,GraftM,aa,8,0:01.14,115676
sim_200.2,1600000,GraftM,nuc,8,0:02.16,166388
sim_200.2,411072,GraftM,aa,8,0:02.08,166384
sim_200.2,1600000,GraftM,nuc,8,0:00.71,111788
sim_200.2,411072,GraftM,aa,8,0:00.65,111836
sim_200.2,1600000,GraftM,nuc,8,0:01.35,115868
sim_200.2,411072,GraftM,aa,8,0:01.28,115720
sim_200.2,1600000,GraftM,nuc,8,0:00.70,111672
sim_200.2,411072,GraftM,aa,8,0:00.65,111596
sim_200.2,1600000,GraftM,nuc,8,0:00.73,111684
sim_200.2,411072,GraftM,aa,8,0:00.65,111760
sim_200.2,1600000,GraftM,nuc,8,0:00.85,115468
sim_200.2,411072,GraftM,aa,8,0:00.64,111468
sim_200.2,1600000,GraftM,nuc,8,0:00.68,111552
sim_200.2,411072,GraftM,aa,8,0:00.64,111576
sim_200.2,1600000,GraftM,nuc,8,0:00.69,111404
sim_200.2,411072,GraftM,aa,8,0:00.65,111780
sim_200.2,1600000,GraftM,nuc,8,0:01.49,115516
sim_200.2,411072,GraftM,aa,8,0:01.45,115620
sim_200.2,1600000,GraftM,nuc,8,0:00.69,111592
sim_200.2,411072,GraftM,aa,8,0:00.65,111624
sim_200.2,1600000,GraftM,nuc,8,0:01.23,115684
sim_200.2,411072,GraftM,aa,8,0:01.07,115560
sim_200.2,1600000,GraftM,nuc,8,0:01.00,115328
sim_200.2,411072,GraftM,aa,8,0:00.91,115240
sim_200.2,1600000,GraftM,nuc,8,0:02.67,232800
sim_200.2,411072,GraftM,aa,8,0:02.50,209600
sim_200.2,1600000,GraftM,nuc,8,0:00.70,111528
sim_200.2,411072,GraftM,aa,8,0:00.67,111696
sim_200.2,1600000,TreeSAPP,nuc,4,0:10.70,319364
sim_200.2,411072,TreeSAPP,aa,4,0:08.65,319116
sim_200.2,1600000,GraftM,nuc,4,0:00.67,111504
sim_200.2,411072,GraftM,aa,4,0:00.64,111788
sim_200.2,1600000,GraftM,nuc,4,0:01.71,115952
sim_200.2,411072,GraftM,aa,4,0:00.64,111592
sim_200.2,1600000,GraftM,nuc,4,0:01.04,115684
sim_200.2,411072,GraftM,aa,4,0:00.93,115520
sim_200.2,1600000,GraftM,nuc,4,0:00.68,111508
sim_200.2,411072,GraftM,aa,4,0:00.63,111576
sim_200.2,1600000,GraftM,nuc,4,0:01.17,115776
sim_200.2,411072,GraftM,aa,4,0:01.12,115700
sim_200.2,1600000,GraftM,nuc,4,0:02.12,166332
sim_200.2,411072,GraftM,aa,4,0:02.09,166356
sim_200.2,1600000,GraftM,nuc,4,0:00.68,111636
sim_200.2,411072,GraftM,aa,4,0:00.65,111656
sim_200.2,1600000,GraftM,nuc,4,0:01.36,115920
sim_200.2,411072,GraftM,aa,4,0:01.29,115776
sim_200.2,1600000,GraftM,nuc,4,0:00.67,112108
sim_200.2,411072,GraftM,aa,4,0:00.64,111820
sim_200.2,1600000,GraftM,nuc,4,0:00.72,111776
sim_200.2,411072,GraftM,aa,4,0:00.66,111624
sim_200.2,1600000,GraftM,nuc,4,0:00.84,115400
sim_200.2,411072,GraftM,aa,4,0:00.63,111832
sim_200.2,1600000,GraftM,nuc,4,0:00.69,111712
sim_200.2,411072,GraftM,aa,4,0:00.65,111596
sim_200.2,1600000,GraftM,nuc,4,0:00.67,111692
sim_200.2,411072,GraftM,aa,4,0:00.65,111584
sim_200.2,1600000,GraftM,nuc,4,0:01.46,115608
sim_200.2,411072,GraftM,aa,4,0:01.43,115776
sim_200.2,1600000,GraftM,nuc,4,0:00.68,111868
sim_200.2,411072,GraftM,aa,4,0:00.66,111836
sim_200.2,1600000,GraftM,nuc,4,0:01.26,115732
sim_200.2,411072,GraftM,aa,4,0:01.06,115824
sim_200.2,1600000,GraftM,nuc,4,0:00.99,115280
sim_200.2,411072,GraftM,aa,4,0:00.91,115212
sim_200.2,1600000,GraftM,nuc,4,0:02.68,232752
sim_200.2,411072,GraftM,aa,4,0:02.46,209552
sim_200.2,1600000,GraftM,nuc,4,0:00.69,112036
sim_200.2,411072,GraftM,aa,4,0:00.67,111528
sim_256000.1,2048008000,TreeSAPP,nuc,16,20:24.12,1769640
sim_256000.1,528987559,TreeSAPP,aa,16,5:07.21,1769576
sim_256000.1,2048008000,GraftM,nuc,16,0:37.41,117940
sim_256000.1,528987559,GraftM,aa,16,0:10.24,117708
sim_256000.1,2048008000,GraftM,nuc,16,0:40.81,144920
sim_256000.1,528987559,GraftM,aa,16,0:13.55,145644
sim_256000.1,2048008000,GraftM,nuc,16,0:37.38,118532
sim_256000.1,528987559,GraftM,aa,16,0:10.02,116896
sim_256000.1,2048008000,GraftM,nuc,16,0:44.06,170044
sim_256000.1,528987559,GraftM,aa,16,0:15.85,170048
sim_256000.1,2048008000,GraftM,nuc,16,0:40.76,118508
sim_256000.1,528987559,GraftM,aa,16,0:13.83,116972
sim_256000.1,2048008000,GraftM,nuc,16,0:43.45,179968
sim_256000.1,528987559,GraftM,aa,16,0:16.22,179188
sim_256000.1,2048008000,GraftM,nuc,16,0:45.48,131656
sim_256000.1,528987559,GraftM,aa,16,0:16.98,121676
sim_256000.1,2048008000,GraftM,nuc,16,0:36.71,116888
sim_256000.1,528987559,GraftM,aa,16,0:08.61,116440
sim_256000.1,2048008000,GraftM,nuc,16,0:34.69,116500
sim_256000.1,528987559,GraftM,aa,16,0:07.57,116720
sim_256000.1,2048008000,GraftM,nuc,16,0:33.55,116472
sim_256000.1,528987559,GraftM,aa,16,0:06.58,116672
sim_256000.1,2048008000,GraftM,nuc,16,0:32.79,116868
sim_256000.1,528987559,GraftM,aa,16,0:05.76,116092
sim_256000.1,2048008000,GraftM,nuc,16,0:31.64,116932
sim_256000.1,528987559,GraftM,aa,16,0:05.27,115388
sim_256000.1,2048008000,GraftM,nuc,16,0:33.64,116432
sim_256000.1,528987559,GraftM,aa,16,0:06.75,116392
sim_256000.1,2048008000,GraftM,nuc,16,0:57.57,135820
sim_256000.1,528987559,GraftM,aa,16,0:28.67,127932
sim_256000.1,2048008000,GraftM,nuc,16,0:32.58,117160
sim_256000.1,528987559,GraftM,aa,16,0:05.65,116344
sim_256000.1,2048008000,GraftM,nuc,16,0:36.77,117348
sim_256000.1,528987559,GraftM,aa,16,0:09.02,116604
sim_256000.1,2048008000,GraftM,nuc,16,0:52.73,138208
sim_256000.1,528987559,GraftM,aa,16,0:22.64,127888
sim_256000.1,2048008000,GraftM,nuc,16,1:07.87,377172
sim_256000.1,528987559,GraftM,aa,16,0:36.79,377052
sim_256000.1,2048008000,GraftM,nuc,16,1:33.03,776536
sim_256000.1,528987559,GraftM,aa,16,1:01.39,763960
sim_256000.1,2048008000,TreeSAPP,nuc,8,28:21.42,1770344
sim_256000.1,528987559,TreeSAPP,aa,8,5:07.05,1769828
sim_256000.1,2048008000,GraftM,nuc,8,0:40.21,118104
sim_256000.1,528987559,GraftM,aa,8,0:13.37,117716
sim_256000.1,2048008000,GraftM,nuc,8,0:40.09,145004
sim_256000.1,528987559,GraftM,aa,8,0:13.51,145892
sim_256000.1,2048008000,GraftM,nuc,8,0:40.11,118648
sim_256000.1,528987559,GraftM,aa,8,0:12.68,116880
sim_256000.1,2048008000,GraftM,nuc,8,0:43.58,169948
sim_256000.1,528987559,GraftM,aa,8,0:15.40,169952
sim_256000.1,2048008000,GraftM,nuc,8,0:44.13,118656
sim_256000.1,528987559,GraftM,aa,8,0:17.24,117004
sim_256000.1,2048008000,GraftM,nuc,8,0:43.43,179964
sim_256000.1,528987559,GraftM,aa,8,0:16.10,179184
sim_256000.1,2048008000,GraftM,nuc,8,0:48.94,124288
sim_256000.1,528987559,GraftM,aa,8,0:20.86,121644
sim_256000.1,2048008000,GraftM,nuc,8,0:37.31,116840
sim_256000.1,528987559,GraftM,aa,8,0:09.34,116148
sim_256000.1,2048008000,GraftM,nuc,8,0:35.75,116520
sim_256000.1,528987559,GraftM,aa,8,0:08.87,116684
sim_256000.1,2048008000,GraftM,nuc,8,0:34.49,116364
sim_256000.1,528987559,GraftM,aa,8,0:07.64,116696
sim_256000.1,2048008000,GraftM,nuc,8,0:33.53,116416
