tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7
f__Tepidanaerobacteraceae,o__Thermosediminibacterales,rank_5,f__Tepidanaerobacteraceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermosediminibacterales,f__Tepidanaerobacteraceae,,
g__Tepidanaerobacter,f__Tepidanaerobacteraceae,rank_6,g__Tepidanaerobacter,Root,r__Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermosediminibacterales,f__Tepidanaerobacteraceae,g__Tepidanaerobacter,
s__Tepidanaerobacter_acetatoxydans,g__Tepidanaerobacter,rank_7,s__Tepidanaerobacter_acetatoxydans,Root,r__Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermosediminibacterales,f__Tepidanaerobacteraceae,g__Tepidanaerobacter,s__Tepidanaerobacter_acetatoxydans
f__Thermosediminibacteraceae,o__Thermosediminibacterales,rank_5,f__Thermosediminibacteraceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermosediminibacterales,f__Thermosediminibacteraceae,,
g__Thermosediminibacter,f__Thermosediminibacteraceae,rank_6,g__Thermosediminibacter,Root,r__Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermosediminibacterales,f__Thermosediminibacteraceae,g__Thermosediminibacter,
s__Thermosediminibacter_oceani,g__Thermosediminibacter,rank_7,s__Thermosediminibacter_oceani,Root,r__Root,d__Bacteria,p__Firmicutes,c__Clostridia,o__Thermosediminibacterales,f__Thermosediminibacteraceae,g__Thermosediminibacter,s__Thermosediminibacter_oceani
c__Erysipelotrichia,p__Firmicutes,rank_3,c__Erysipelotrichia,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,,,,
o__Erysipelotrichales,c__Erysipelotrichia,rank_4,o__Erysipelotrichales,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,,,
f__Coprobacillaceae,o__Erysipelotrichales,rank_5,f__Coprobacillaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Coprobacillaceae,,
g__Kandleria,f__Coprobacillaceae,rank_6,g__Kandleria,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Coprobacillaceae,g__Kandleria,
s__Kandleria_vitulina,g__Kandleria,rank_7,s__Kandleria_vitulina,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Coprobacillaceae,g__Kandleria,s__Kandleria_vitulina
f__Erysipelotrichaceae,o__Erysipelotrichales,rank_5,f__Erysipelotrichaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,,
g__Allobaculum,f__Erysipelotrichaceae,rank_6,g__Allobaculum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Allobaculum,
s__Allobaculum_stercoricanis,g__Allobaculum,rank_7,s__Allobaculum_stercoricanis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Allobaculum,s__Allobaculum_stercoricanis
g__Amedibacillus,f__Erysipelotrichaceae,rank_6,g__Amedibacillus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Amedibacillus,
s__Amedibacillus_dolichus,g__Amedibacillus,rank_7,s__Amedibacillus_dolichus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Amedibacillus,s__Amedibacillus_dolichus
g__Bulleidia,f__Erysipelotrichaceae,rank_6,g__Bulleidia,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Bulleidia,
s__Bulleidia_extructa,g__Bulleidia,rank_7,s__Bulleidia_extructa,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Bulleidia,s__Bulleidia_extructa
g__Candidatus_Stoquefichus,f__Erysipelotrichaceae,rank_6,g__Candidatus_Stoquefichus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Candidatus_Stoquefichus,
s__Candidatus_Stoquefichus_massiliensis,g__Candidatus_Stoquefichus,rank_7,s__Candidatus_Stoquefichus_massiliensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Candidatus_Stoquefichus,s__Candidatus_Stoquefichus_massiliensis
g__Erysipelatoclostridium,f__Erysipelotrichaceae,rank_6,g__Erysipelatoclostridium,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium,
s__[Clostridium]_spiroforme,g__Erysipelatoclostridium,rank_7,s__[Clostridium]_spiroforme,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium,s__[Clostridium]_spiroforme
g__Erysipelothrix,f__Erysipelotrichaceae,rank_6,g__Erysipelothrix,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelothrix,
s__Erysipelothrix_rhusiopathiae,g__Erysipelothrix,rank_7,s__Erysipelothrix_rhusiopathiae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelothrix,s__Erysipelothrix_rhusiopathiae
g__Holdemanella,f__Erysipelotrichaceae,rank_6,g__Holdemanella,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemanella,
s__Holdemanella_biformis,g__Holdemanella,rank_7,s__Holdemanella_biformis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemanella,s__Holdemanella_biformis
g__Holdemania,f__Erysipelotrichaceae,rank_6,g__Holdemania,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemania,
s__Holdemania_massiliensis,g__Holdemania,rank_7,s__Holdemania_massiliensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemania,s__Holdemania_massiliensis
f__Turicibacteraceae,o__Erysipelotrichales,rank_5,f__Turicibacteraceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Turicibacteraceae,,
g__Turicibacter,f__Turicibacteraceae,rank_6,g__Turicibacter,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Turicibacteraceae,g__Turicibacter,
s__Turicibacter_sanguinis,g__Turicibacter,rank_7,s__Turicibacter_sanguinis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Turicibacteraceae,g__Turicibacter,s__Turicibacter_sanguinis
c__Negativicutes,p__Firmicutes,rank_3,c__Negativicutes,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,,,,
o__Acidaminococcales,c__Negativicutes,rank_4,o__Acidaminococcales,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,,,
f__Acidaminococcaceae,o__Acidaminococcales,rank_5,f__Acidaminococcaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,,
g__Acidaminococcus,f__Acidaminococcaceae,rank_6,g__Acidaminococcus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Acidaminococcus,
s__Acidaminococcus_fermentans,g__Acidaminococcus,rank_7,s__Acidaminococcus_fermentans,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Acidaminococcus,s__Acidaminococcus_fermentans
g__Phascolarctobacterium,f__Acidaminococcaceae,rank_6,g__Phascolarctobacterium,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium,
s__Phascolarctobacterium_succinatutens,g__Phascolarctobacterium,rank_7,s__Phascolarctobacterium_succinatutens,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium,s__Phascolarctobacterium_succinatutens
g__Succinispira,f__Acidaminococcaceae,rank_6,g__Succinispira,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Succinispira,
s__Succinispira_mobilis,g__Succinispira,rank_7,s__Succinispira_mobilis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Succinispira,s__Succinispira_mobilis
o__Selenomonadales,c__Negativicutes,rank_4,o__Selenomonadales,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,,,
f__Selenomonadaceae,o__Selenomonadales,rank_5,f__Selenomonadaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,,
g__Anaerovibrio,f__Selenomonadaceae,rank_6,g__Anaerovibrio,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Anaerovibrio,
s__Anaerovibrio_sp._RM50,g__Anaerovibrio,rank_7,s__Anaerovibrio_sp._RM50,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Anaerovibrio,s__Anaerovibrio_sp._RM50
g__Megamonas,f__Selenomonadaceae,rank_6,g__Megamonas,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Megamonas,
s__Megamonas_hypermegale,g__Megamonas,rank_7,s__Megamonas_hypermegale,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Megamonas,s__Megamonas_hypermegale
g__Propionispira,f__Selenomonadaceae,rank_6,g__Propionispira,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Propionispira,
s__Propionispira_raffinosivorans,g__Propionispira,rank_7,s__Propionispira_raffinosivorans,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Propionispira,s__Propionispira_raffinosivorans
g__Selenomonas,f__Selenomonadaceae,rank_6,g__Selenomonas,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,
s__Selenomonas_flueggei,g__Selenomonas,rank_7,s__Selenomonas_flueggei,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__Selenomonas_flueggei
s__Selenomonas_ruminantium,g__Selenomonas,rank_7,s__Selenomonas_ruminantium,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__Selenomonas_ruminantium
s__Selenomonas_sp._AE3005,g__Selenomonas,rank_7,s__Selenomonas_sp._AE3005,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__Selenomonas_sp._AE3005
s__Selenomonas_sp._ND2010,g__Selenomonas,rank_7,s__Selenomonas_sp._ND2010,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__Selenomonas_sp._ND2010
s__Selenomonas_sp._oral_taxon_137,g__Selenomonas,rank_7,s__Selenomonas_sp._oral_taxon_137,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__Selenomonas_sp._oral_taxon_137
s__Selenomonas_sputigena,g__Selenomonas,rank_7,s__Selenomonas_sputigena,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__Selenomonas_sputigena
f__Sporomusaceae,o__Selenomonadales,rank_5,f__Sporomusaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,,
g__Acetonema,f__Sporomusaceae,rank_6,g__Acetonema,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,g__Acetonema,
s__Acetonema_longum,g__Acetonema,rank_7,s__Acetonema_longum,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,g__Acetonema,s__Acetonema_longum
g__Anaeroarcus,f__Sporomusaceae,rank_6,g__Anaeroarcus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,g__Anaeroarcus,
s__Anaeroarcus_burkinensis,g__Anaeroarcus,rank_7,s__Anaeroarcus_burkinensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,g__Anaeroarcus,s__Anaeroarcus_burkinensis
g__Pelosinus,f__Sporomusaceae,rank_6,g__Pelosinus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,g__Pelosinus,
s__Pelosinus_sp._UFO1,g__Pelosinus,rank_7,s__Pelosinus_sp._UFO1,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,g__Pelosinus,s__Pelosinus_sp._UFO1
g__Sporomusa,f__Sporomusaceae,rank_6,g__Sporomusa,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,g__Sporomusa,
s__Sporomusa_ovata,g__Sporomusa,rank_7,s__Sporomusa_ovata,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,g__Sporomusa,s__Sporomusa_ovata
g__Thermosinus,f__Sporomusaceae,rank_6,g__Thermosinus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,g__Thermosinus,
s__Thermosinus_carboxydivorans,g__Thermosinus,rank_7,s__Thermosinus_carboxydivorans,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Sporomusaceae,g__Thermosinus,s__Thermosinus_carboxydivorans
o__Veillonellales,c__Negativicutes,rank_4,o__Veillonellales,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,,,
f__Veillonellaceae,o__Veillonellales,rank_5,f__Veillonellaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,,
g__Dialister,f__Veillonellaceae,rank_6,g__Dialister,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Dialister,
s__Dialister_succinatiphilus,g__Dialister,rank_7,s__Dialister_succinatiphilus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Dialister,s__Dialister_succinatiphilus
g__Megasphaera,f__Veillonellaceae,rank_6,g__Megasphaera,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,
s__Megasphaera_massiliensis,g__Megasphaera,rank_7,s__Megasphaera_massiliensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,s__Megasphaera_massiliensis
s__Megasphaera_micronuciformis,g__Megasphaera,rank_7,s__Megasphaera_micronuciformis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,s__Megasphaera_micronuciformis
g__Veillonella,f__Veillonellaceae,rank_6,g__Veillonella,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,
s__Veillonella_dispar,g__Veillonella,rank_7,s__Veillonella_dispar,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_dispar
s__Veillonella_seminalis,g__Veillonella,rank_7,s__Veillonella_seminalis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_seminalis
s__Veillonella_sp._oral_taxon_780,g__Veillonella,rank_7,s__Veillonella_sp._oral_taxon_780,Root,r__Root,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella_sp._oral_taxon_780
c__Tissierellia,p__Firmicutes,rank_3,c__Tissierellia,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,,,,
o__Tissierellales,c__Tissierellia,rank_4,o__Tissierellales,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,,,
f__Gottschalkiaceae,o__Tissierellales,rank_5,f__Gottschalkiaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Gottschalkiaceae,,
g__Gottschalkia,f__Gottschalkiaceae,rank_6,g__Gottschalkia,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Gottschalkiaceae,g__Gottschalkia,
s__Gottschalkia_acidurici,g__Gottschalkia,rank_7,s__Gottschalkia_acidurici,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Gottschalkiaceae,g__Gottschalkia,s__Gottschalkia_acidurici
f__Peptoniphilaceae,o__Tissierellales,rank_5,f__Peptoniphilaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,,
g__Anaerococcus,f__Peptoniphilaceae,rank_6,g__Anaerococcus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Anaerococcus,
s__Anaerococcus_prevotii,g__Anaerococcus,rank_7,s__Anaerococcus_prevotii,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Anaerococcus,s__Anaerococcus_prevotii
s__Anaerococcus_senegalensis,g__Anaerococcus,rank_7,s__Anaerococcus_senegalensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Anaerococcus,s__Anaerococcus_senegalensis
g__Finegoldia,f__Peptoniphilaceae,rank_6,g__Finegoldia,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Finegoldia,
s__Finegoldia_magna,g__Finegoldia,rank_7,s__Finegoldia_magna,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Finegoldia,s__Finegoldia_magna
g__Helcococcus,f__Peptoniphilaceae,rank_6,g__Helcococcus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Helcococcus,
s__Helcococcus_kunzii,g__Helcococcus,rank_7,s__Helcococcus_kunzii,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Helcococcus,s__Helcococcus_kunzii
s__Helcococcus_sueciensis,g__Helcococcus,rank_7,s__Helcococcus_sueciensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Helcococcus,s__Helcococcus_sueciensis
g__Parvimonas,f__Peptoniphilaceae,rank_6,g__Parvimonas,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Parvimonas,
s__Parvimonas_sp._oral_taxon_393,g__Parvimonas,rank_7,s__Parvimonas_sp._oral_taxon_393,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Parvimonas,s__Parvimonas_sp._oral_taxon_393
g__Peptoniphilus,f__Peptoniphilaceae,rank_6,g__Peptoniphilus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Peptoniphilus,
s__Peptoniphilus_duerdenii,g__Peptoniphilus,rank_7,s__Peptoniphilus_duerdenii,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Peptoniphilus,s__Peptoniphilus_duerdenii
s__Peptoniphilus_indolicus,g__Peptoniphilus,rank_7,s__Peptoniphilus_indolicus,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Peptoniphilus,s__Peptoniphilus_indolicus
s__Peptoniphilus_lacrimalis,g__Peptoniphilus,rank_7,s__Peptoniphilus_lacrimalis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Peptoniphilus,s__Peptoniphilus_lacrimalis
s__Peptoniphilus_mikwangii,g__Peptoniphilus,rank_7,s__Peptoniphilus_mikwangii,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Peptoniphilus,s__Peptoniphilus_mikwangii
s__Peptoniphilus_sp._BV3C26,g__Peptoniphilus,rank_7,s__Peptoniphilus_sp._BV3C26,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Peptoniphilus,s__Peptoniphilus_sp._BV3C26
s__Peptoniphilus_sp._oral_taxon_375,g__Peptoniphilus,rank_7,s__Peptoniphilus_sp._oral_taxon_375,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Peptoniphilus,s__Peptoniphilus_sp._oral_taxon_375
s__Peptoniphilus_timonensis,g__Peptoniphilus,rank_7,s__Peptoniphilus_timonensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Peptoniphilus,s__Peptoniphilus_timonensis
f__Tissierellaceae,o__Tissierellales,rank_5,f__Tissierellaceae,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Tissierellaceae,,
g__Anaerosalibacter,f__Tissierellaceae,rank_6,g__Anaerosalibacter,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Tissierellaceae,g__Anaerosalibacter,
s__Anaerosalibacter_massiliensis,g__Anaerosalibacter,rank_7,s__Anaerosalibacter_massiliensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Tissierellaceae,g__Anaerosalibacter,s__Anaerosalibacter_massiliensis
g__Schnuerera,f__Tissierellaceae,rank_6,g__Schnuerera,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Tissierellaceae,g__Schnuerera,
s__Schnuerera_ultunensis,g__Schnuerera,rank_7,s__Schnuerera_ultunensis,Root,r__Root,d__Bacteria,p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Tissierellaceae,g__Schnuerera,s__Schnuerera_ultunensis
p__Fusobacteria,d__Bacteria,rank_2,p__Fusobacteria,Root,r__Root,d__Bacteria,p__Fusobacteria,,,,,
c__Fusobacteriia,p__Fusobacteria,rank_3,c__Fusobacteriia,Root,r__Root,d__Bacteria,p__Fusobacteria,c__Fusobacteriia,,,,
o__Fusobacteriales,c__Fusobacteriia,rank_4,o__Fusobacteriales,Root,r__Root,d__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,,,
f__Fusobacteriaceae,o__Fusobacteriales,rank_5,f__Fusobacteriaceae,Root,r__Root,d__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,,
g__Cetobacterium,f__Fusobacteriaceae,rank_6,g__Cetobacterium,Root,r__Root,d__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,
s__Cetobacterium_somerae,g__Cetobacterium,rank_7,s__Cetobacterium_somerae,Root,r__Root,d__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,s__Cetobacterium_somerae
g__Fusobacterium,f__Fusobacteriaceae,rank_6,g__Fusobacterium,Root,r__Root,d__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,
s__Fusobacterium_mortiferum,g__Fusobacterium,rank_7,s__Fusobacterium_mortiferum,Root,r__Root,d__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__Fusobacterium_mortiferum
